engine_id,flight_cycle,max_cycle,sensor_T24,sensor_T30,sensor_T50,sensor_P30,sensor_Nf,sensor_Nc,vibration_rms,RUL_cycles
55,215,271,647.77,1599.91,1409.47,549.62,2387.6,9058.4,0.0694,56
55,216,271,646.72,1597.63,1411.81,549.32,2387.55,9057.92,0.073,55
55,217,271,646.85,1599.21,1411.69,548.76,2387.55,9058.06,0.0738,54
55,218,271,646.87,1600.21,1411.35,549.61,2387.49,9058.06,0.0755,53
55,219,271,647.52,1599.49,1409.96,549.07,2387.54,9055.88,0.0731,52
55,220,271,646.8,1601.3,1412.3,548.84,2387.46,9057.53,0.0759,51
55,221,271,647.34,1601.87,1411.22,548.54,2387.45,9057.68,0.0747,50
55,222,271,647.7,1598.76,1412.68,548.53,2387.51,9057.86,0.0715,49
55,223,271,647.48,1601.34,1411.65,549.26,2387.55,9057.84,0.0792,48
55,224,271,647.25,1602.48,1411.12,548.86,2387.5,9057.76,0.0768,47
55,225,271,647.74,1600.91,1411.65,548.51,2387.45,9058.01,0.0808,46
55,226,271,648.25,1600.13,1412.55,548.74,2387.43,9058.88,0.0778,45
55,227,271,647.99,1601.41,1413.01,548.67,2387.44,9059.48,0.0839,44
55,228,271,647.02,1602.0,1411.99,548.37,2387.39,9058.99,0.0805,43
55,229,271,647.07,1602.96,1412.1,548.58,2387.46,9058.32,0.0828,42
55,230,271,647.43,1600.76,1412.05,548.71,2387.39,9059.3,0.0843,41
55,231,271,648.02,1601.28,1411.88,548.36,2387.41,9058.81,0.0867,40
55,232,271,647.73,1599.73,1413.36,548.0,2387.41,9057.98,0.0789,39
55,233,271,648.55,1601.5,1413.27,548.27,2387.52,9056.46,0.0857,38
55,234,271,648.47,1600.8,1412.54,547.73,2387.38,9057.66,0.0829,37
55,235,271,648.15,1606.33,1414.35,547.45,2387.38,9058.01,0.0853,36
55,236,271,648.63,1602.9,1412.84,547.71,2387.4,9059.61,0.0824,35
55,237,271,648.24,1601.91,1414.22,548.15,2387.32,9057.52,0.0886,34
55,238,271,648.01,1606.29,1414.01,548.81,2387.41,9057.97,0.0829,33
55,239,271,648.47,1603.95,1412.3,548.47,2387.38,9059.12,0.0859,32
55,240,271,649.06,1604.03,1414.81,547.64,2387.28,9058.7,0.0831,31
55,241,271,648.72,1602.16,1413.76,548.26,2387.36,9060.05,0.0894,30
55,242,271,648.98,1603.65,1413.45,547.84,2387.41,9058.12,0.0834,29
55,243,271,647.88,1603.64,1413.07,548.2,2387.44,9059.74,0.0917,28
55,244,271,649.27,1603.5,1413.11,547.62,2387.4,9059.57,0.0889,27
55,245,271,648.81,1604.66,1414.69,547.53,2387.43,9060.9,0.0887,26
55,246,271,649.18,1603.86,1416.37,547.71,2387.38,9059.7,0.0837,25
55,247,271,648.3,1603.52,1414.95,547.68,2387.35,9059.83,0.0926,24
55,248,271,648.58,1603.7,1414.45,547.72,2387.34,9060.43,0.0893,23
55,249,271,649.14,1605.19,1413.75,548.06,2387.34,9060.91,0.094,22
55,250,271,649.15,1603.13,1415.06,547.81,2387.35,9059.08,0.0933,21
55,251,271,648.82,1602.93,1414.76,547.71,2387.26,9060.94,0.0916,20
55,252,271,649.18,1604.78,1416.13,546.93,2387.38,9060.51,0.0997,19
55,253,271,648.52,1604.91,1415.03,547.65,2387.36,9060.3,0.0924,18
55,254,271,649.23,1605.28,1415.83,547.55,2387.33,9060.3,0.0939,17
55,255,271,649.7,1605.65,1416.76,547.73,2387.23,9059.28,0.0978,16
55,256,271,649.9,1604.0,1416.01,547.44,2387.4,9060.62,0.097,15
55,257,271,649.02,1606.36,1414.68,546.83,2387.38,9061.3,0.0971,14
55,258,271,650.32,1607.14,1415.74,547.28,2387.28,9060.31,0.102,13
55,259,271,648.94,1606.26,1417.45,546.9,2387.36,9059.01,0.0952,12
55,260,271,650.06,1605.58,1416.58,546.88,2387.35,9062.33,0.1002,11
55,261,271,650.15,1608.52,1416.81,546.98,2387.26,9060.38,0.0931,10
55,262,271,649.58,1608.95,1416.66,547.35,2387.31,9060.77,0.1001,9
55,263,271,649.52,1608.88,1417.22,547.17,2387.22,9060.56,0.0958,8
55,264,271,650.0,1608.48,1417.65,546.88,2387.24,9061.63,0.1061,7
55,265,271,649.13,1609.16,1416.08,546.61,2387.21,9062.49,0.1039,6
55,266,271,650.2,1610.05,1417.95,546.57,2387.21,9061.37,0.1064,5
55,267,271,650.83,1608.18,1418.61,546.52,2387.2,9061.82,0.1013,4
55,268,271,649.83,1608.05,1417.6,547.11,2387.22,9061.7,0.1041,3
55,269,271,650.47,1609.3,1417.79,546.51,2387.17,9062.68,0.0991,2
55,270,271,650.12,1608.84,1418.15,546.41,2387.12,9062.22,0.1047,1
55,271,271,649.71,1608.02,1417.87,546.8,2387.1,9061.69,0.1076,0
56,1,234,641.7,1582.91,1401.01,553.09,2388.02,9049.48,0.027,233
56,2,234,642.45,1585.22,1400.59,552.7,2388.11,9050.46,0.03,232
56,3,234,642.24,1584.64,1399.7,552.89,2388.0,9050.19,0.0268,231
56,4,234,642.03,1583.1,1398.73,553.03,2387.97,9051.36,0.0277,230
56,5,234,642.1,1583.72,1399.98,552.89,2387.93,9050.95,0.0238,229
56,6,234,642.15,1583.98,1400.65,552.92,2387.98,9049.5,0.0244,228
56,7,234,641.69,1585.16,1400.49,553.09,2387.94,9049.41,0.0265,227
56,8,234,642.3,1584.43,1399.81,552.91,2388.02,9049.47,0.0265,226
56,9,234,642.1,1584.75,1400.22,553.02,2387.97,9049.56,0.0259,225
56,10,234,641.99,1585.29,1399.56,553.06,2388.01,9050.99,0.0217,224
56,11,234,642.09,1585.44,1401.23,553.21,2388.06,9049.38,0.027,223
56,12,234,642.53,1584.13,1399.89,553.27,2387.98,9050.36,0.0248,222
56,13,234,642.43,1585.11,1399.63,553.17,2387.95,9049.58,0.0238,221
56,14,234,641.8,1584.0,1400.78,552.81,2388.0,9049.47,0.0266,220
56,15,234,641.98,1585.14,1399.52,553.07,2388.03,9049.23,0.0286,219
56,16,234,641.78,1583.16,1400.68,552.82,2387.91,9049.96,0.0248,218
56,17,234,641.64,1585.17,1400.72,552.91,2388.12,9049.6,0.0266,217
56,18,234,641.87,1585.62,1400.16,553.16,2387.92,9050.7,0.0259,216
56,19,234,641.75,1585.71,1399.18,553.9,2387.97,9050.1,0.0232,215
56,20,234,642.14,1585.64,1400.24,552.89,2388.1,9050.85,0.0291,214
56,21,234,642.62,1585.27,1399.91,553.19,2388.01,9050.18,0.0258,213
56,22,234,642.24,1584.96,1399.52,553.13,2387.96,9050.23,0.0201,212
56,23,234,642.09,1586.22,1399.95,552.93,2387.92,9050.74,0.0318,211
56,24,234,641.61,1584.64,1399.55,553.02,2387.99,9051.25,0.0273,210
56,25,234,642.23,1585.44,1399.27,552.38,2387.96,9049.33,0.0263,209
56,26,234,641.68,1582.01,1399.29,553.58,2388.06,9049.72,0.0303,208
56,27,234,641.85,1584.63,1400.42,552.45,2388.11,9050.29,0.0247,207
56,28,234,642.19,1586.15,1400.2,553.06,2387.97,9049.79,0.0253,206
56,29,234,641.99,1585.99,1399.69,552.85,2388.03,9049.52,0.0215,205
56,30,234,641.86,1583.36,1399.03,552.81,2387.98,9050.52,0.029,204
56,31,234,642.0,1585.13,1399.37,553.13,2387.95,9051.47,0.0228,203
56,32,234,641.8,1584.91,1400.03,552.87,2388.01,9050.1,0.0266,202
56,33,234,642.11,1585.61,1400.11,552.77,2387.97,9050.44,0.0296,201
56,34,234,642.13,1584.91,1400.87,552.91,2387.98,9049.72,0.0282,200
56,35,234,642.0,1584.04,1399.37,552.65,2387.99,9050.21,0.0285,199
56,36,234,642.13,1585.19,1401.17,552.86,2388.02,9050.62,0.0247,198
56,37,234,643.05,1587.91,1400.05,552.9,2387.86,9049.97,0.0237,197
56,38,234,642.55,1584.36,1400.64,553.42,2387.98,9050.56,0.0281,196
56,39,234,642.04,1584.32,1400.78,552.26,2387.97,9048.8,0.0233,195
56,40,234,641.82,1584.97,1399.43,552.61,2387.93,9049.76,0.0258,194
56,41,234,642.04,1585.01,1398.71,553.37,2387.95,9048.75,0.0251,193
56,42,234,641.66,1583.52,1399.05,552.57,2387.92,9051.89,0.0306,192
56,43,234,641.71,1585.78,1399.17,552.69,2387.97,9050.13,0.0226,191
56,44,234,642.82,1585.89,1401.17,552.96,2387.97,9050.17,0.0301,190
56,45,234,642.49,1586.95,1402.7,552.67,2387.9,9050.58,0.0288,189
56,46,234,641.78,1585.15,1400.38,552.58,2388.03,9049.39,0.0278,188
56,47,234,641.48,1584.36,1402.65,552.54,2388.08,9049.98,0.0266,187
56,48,234,641.67,1585.79,1399.9,553.35,2387.93,9049.96,0.0251,186
56,49,234,641.84,1587.38,1399.89,552.92,2387.93,9050.14,0.0334,185
56,50,234,642.18,1586.95,1399.37,552.42,2387.92,9050.19,0.0228,184
56,51,234,642.25,1586.79,1400.13,553.24,2387.91,9050.99,0.0255,183
56,52,234,642.43,1586.3,1399.81,553.11,2387.98,9050.93,0.0238,182
56,53,234,642.23,1583.51,1400.59,552.84,2388.09,9051.39,0.0258,181
56,54,234,642.4,1586.07,1400.8,552.94,2388.01,9050.74,0.0262,180
56,55,234,642.51,1584.65,1401.11,552.49,2387.98,9050.71,0.0314,179
56,56,234,641.98,1586.24,1399.83,552.33,2387.95,9050.86,0.0269,178
56,57,234,642.21,1584.64,1402.5,552.67,2387.93,9050.24,0.031,177
56,58,234,643.25,1585.23,1400.85,552.26,2387.98,9049.31,0.0256,176
56,59,234,641.63,1587.29,1401.85,552.7,2387.98,9050.73,0.0275,175
56,60,234,642.98,1588.25,1401.91,553.16,2388.02,9051.6,0.0322,174
56,61,234,642.76,1588.28,1401.03,552.15,2388.05,9050.47,0.0287,173
56,62,234,641.84,1586.6,1401.86,552.96,2388.0,9050.53,0.0271,172
56,63,234,642.61,1586.34,1400.86,553.19,2387.96,9050.75,0.03,171
56,64,234,642.5,1584.73,1401.25,552.88,2387.83,9050.67,0.0334,170
56,65,234,642.73,1586.65,1401.14,553.07,2388.04,9049.85,0.0281,169
56,66,234,642.3,1586.12,1401.66,552.65,2387.93,9052.08,0.0304,168
56,67,234,642.71,1584.94,1402.13,552.52,2387.84,9050.84,0.0253,167
56,68,234,642.61,1587.36,1399.02,552.32,2387.98,9050.63,0.0307,166
56,69,234,643.78,1585.52,1399.2,552.43,2387.86,9050.76,0.0287,165
56,70,234,642.2,1588.6,1400.48,551.97,2387.97,9050.75,0.0284,164
56,71,234,642.77,1587.36,1399.87,553.2,2388.0,9051.4,0.0329,163
56,72,234,643.03,1586.54,1401.29,552.17,2387.94,9049.62,0.0244,162
56,73,234,642.94,1586.87,1401.02,552.53,2387.98,9051.7,0.0295,161
56,74,234,643.18,1587.22,1401.97,552.63,2387.89,9049.64,0.0271,160
56,75,234,642.78,1586.31,1402.21,551.89,2387.92,9051.56,0.0322,159
56,76,234,642.15,1587.01,1401.62,552.34,2387.93,9051.09,0.0316,158
56,77,234,642.43,1586.98,1401.96,552.54,2387.88,9051.77,0.035,157
56,78,234,642.17,1588.32,1402.37,552.52,2387.97,9050.2,0.039,156
56,79,234,642.66,1588.24,1402.39,552.25,2387.97,9050.94,0.0338,155
56,80,234,642.88,1586.99,1401.46,552.73,2387.94,9051.04,0.0381,154
56,81,234,642.55,1589.31,1401.74,552.56,2387.91,9050.52,0.0285,153
56,82,234,643.54,1589.71,1400.96,552.33,2387.92,9051.37,0.0314,152
56,83,234,643.07,1587.06,1401.99,552.66,2387.89,9051.21,0.0383,151
56,84,234,642.34,1589.01,1401.57,552.33,2387.91,9051.75,0.03,150
56,85,234,643.15,1588.22,1403.18,552.51,2387.83,9051.89,0.0401,149
56,86,234,642.79,1587.93,1402.51,551.76,2387.84,9051.98,0.0294,148
56,87,234,643.18,1587.99,1403.89,552.3,2387.86,9051.7,0.0311,147
56,88,234,643.25,1588.81,1401.77,552.39,2387.95,9051.09,0.0328,146
56,89,234,642.54,1589.0,1401.36,552.05,2387.86,9051.25,0.0351,145
56,90,234,642.95,1584.89,1401.93,552.3,2387.9,9050.74,0.0358,144
56,91,234,643.28,1587.28,1403.18,551.72,2387.86,9051.38,0.0356,143
56,92,234,643.0,1586.81,1402.24,552.63,2387.92,9051.56,0.029,142
56,93,234,643.0,1589.22,1402.25,552.21,2387.97,9051.51,0.0322,141
56,94,234,642.63,1588.08,1404.35,552.05,2387.79,9051.02,0.0318,140
56,95,234,643.24,1589.87,1400.88,551.92,2387.92,9051.96,0.0387,139
56,96,234,643.32,1590.58,1402.33,552.3,2387.85,9052.09,0.0379,138
56,97,234,643.26,1588.67,1403.59,551.68,2387.97,9051.92,0.0376,137
56,98,234,642.59,1589.69,1401.8,551.89,2387.91,9051.81,0.0385,136
56,99,234,643.15,1589.24,1404.26,552.17,2387.83,9050.59,0.0348,135
56,100,234,643.31,1586.52,1403.96,551.73,2387.92,9052.2,0.0318,134
56,101,234,643.18,1588.17,1404.33,551.8,2387.96,9052.85,0.037,133
56,102,234,643.57,1588.31,1401.41,552.23,2387.87,9051.76,0.0411,132
56,103,234,643.37,1590.76,1402.85,551.97,2387.92,9051.49,0.04,131
56,104,234,643.48,1589.02,1404.05,552.16,2387.87,9051.88,0.0414,130
56,105,234,643.7,1588.48,1403.23,552.22,2387.87,9051.63,0.0377,129
56,106,234,643.89,1589.02,1402.18,552.22,2387.88,9052.28,0.0415,128
56,107,234,642.89,1590.95,1402.89,551.47,2387.96,9052.21,0.0429,127
56,108,234,643.04,1590.52,1401.13,551.82,2387.91,9052.2,0.0412,126
56,109,234,643.39,1589.6,1401.95,551.44,2387.84,9052.37,0.034,125
56,110,234,644.08,1589.62,1403.1,552.15,2387.85,9052.59,0.0396,124
56,111,234,643.1,1588.8,1403.83,551.81,2387.79,9052.4,0.0395,123
56,112,234,644.92,1590.22,1403.28,551.99,2387.84,9052.1,0.0364,122
56,113,234,643.49,1589.75,1403.46,552.24,2387.88,9053.3,0.0425,121
56,114,234,643.8,1590.32,1403.43,551.63,2387.92,9051.99,0.0392,120
56,115,234,643.76,1588.84,1404.17,551.72,2387.9,9053.02,0.0417,119
56,116,234,643.84,1590.92,1403.38,551.17,2387.8,9051.55,0.0405,118
56,117,234,643.11,1589.09,1404.45,551.43,2387.89,9052.57,0.0442,117
56,118,234,644.83,1588.71,1402.7,551.35,2387.76,9052.94,0.0397,116
56,119,234,643.99,1590.28,1405.48,551.4,2387.78,9053.22,0.0468,115
56,120,234,644.58,1591.24,1404.99,551.62,2387.82,9053.76,0.0488,114
56,121,234,643.86,1590.25,1404.93,551.62,2387.9,9053.12,0.0455,113
56,122,234,643.39,1590.23,1405.09,551.3,2387.84,9052.26,0.0436,112
56,123,234,644.78,1590.16,1404.19,551.81,2387.76,9053.7,0.0477,111
56,124,234,644.66,1591.79,1403.29,552.05,2387.87,9054.05,0.0371,110
56,125,234,643.88,1592.64,1404.12,551.45,2387.79,9054.89,0.0438,109
56,126,234,644.88,1592.25,1405.09,551.11,2387.72,9052.4,0.0434,108
56,127,234,644.32,1591.31,1404.13,551.45,2387.8,9052.37,0.0501,107
56,128,234,643.79,1589.59,1405.83,552.15,2387.86,9053.92,0.048,106
56,129,234,644.44,1592.6,1405.65,551.17,2387.75,9053.47,0.0455,105
56,130,234,644.4,1590.58,1405.29,550.83,2387.77,9054.22,0.051,104
56,131,234,644.25,1590.77,1405.47,551.01,2387.87,9053.4,0.0441,103
56,132,234,644.61,1592.78,1404.02,551.15,2387.74,9052.66,0.0487,102
56,133,234,645.39,1591.99,1406.06,551.26,2387.79,9053.44,0.0485,101
56,134,234,644.69,1588.76,1405.04,551.17,2387.63,9052.42,0.0516,100
56,135,234,643.72,1592.09,1404.79,550.46,2387.83,9052.88,0.0546,99
56,136,234,644.45,1591.6,1405.78,550.25,2387.73,9053.26,0.0469,98
56,137,234,644.04,1592.1,1405.3,550.79,2387.73,9053.36,0.0482,97
56,138,234,645.02,1592.39,1404.91,551.15,2387.69,9053.98,0.0475,96
56,139,234,644.94,1589.92,1406.58,550.83,2387.68,9052.93,0.0434,95
56,140,234,644.38,1592.95,1404.58,550.71,2387.7,9053.39,0.0527,94
56,141,234,645.01,1593.44,1406.44,551.0,2387.73,9053.99,0.0472,93
56,142,234,644.74,1594.97,1406.69,551.14,2387.73,9053.74,0.0503,92
56,143,234,644.52,1592.12,1407.43,550.58,2387.67,9054.51,0.0511,91
56,144,234,645.55,1594.46,1406.43,550.66,2387.65,9054.3,0.0514,90
56,145,234,644.19,1593.99,1405.91,550.54,2387.7,9054.19,0.0541,89
56,146,234,644.55,1591.99,1408.31,550.7,2387.71,9054.1,0.0557,88
56,147,234,645.25,1596.26,1407.52,550.64,2387.75,9055.05,0.0471,87
56,148,234,644.9,1594.89,1406.45,550.51,2387.74,9055.14,0.0547,86
56,149,234,644.99,1594.01,1406.14,550.98,2387.72,9053.59,0.0492,85
56,150,234,645.01,1591.89,1407.08,550.57,2387.68,9054.07,0.056,84
56,151,234,645.76,1594.01,1407.05,551.19,2387.71,9054.76,0.0586,83
56,152,234,645.33,1596.98,1407.69,550.05,2387.66,9054.19,0.0597,82
56,153,234,644.94,1594.01,1405.98,550.35,2387.64,9055.79,0.0561,81
56,154,234,646.04,1594.28,1407.81,549.88,2387.68,9053.48,0.0535,80
56,155,234,645.56,1596.05,1407.4,550.53,2387.59,9053.78,0.0546,79
56,156,234,645.97,1593.8,1405.59,550.65,2387.67,9055.46,0.0548,78
56,157,234,645.13,1594.77,1406.7,549.47,2387.62,9054.23,0.0518,77
56,158,234,645.36,1593.5,1407.09,550.09,2387.65,9054.14,0.0603,76
56,159,234,645.62,1594.5,1407.27,550.43,2387.72,9054.58,0.0605,75
56,160,234,645.34,1595.8,1407.12,549.52,2387.69,9055.74,0.0612,74
56,161,234,645.76,1597.12,1409.55,549.97,2387.68,9055.67,0.0646,73
56,162,234,645.69,1593.95,1407.55,550.29,2387.63,9054.3,0.0636,72
56,163,234,645.24,1595.23,1407.51,550.09,2387.63,9055.82,0.0641,71
56,164,234,645.88,1596.14,1409.61,549.88,2387.65,9054.74,0.0642,70
56,165,234,645.9,1597.97,1408.77,549.69,2387.62,9056.68,0.0713,69
56,166,234,646.33,1593.2,1409.1,550.45,2387.65,9057.61,0.0616,68
56,167,234,646.19,1593.46,1408.49,549.62,2387.6,9056.63,0.0645,67
56,168,234,646.29,1596.76,1408.65,550.06,2387.61,9056.27,0.0629,66
56,169,234,646.37,1596.79,1408.96,549.31,2387.51,9056.32,0.0647,65
56,170,234,646.11,1595.66,1409.39,549.53,2387.57,9055.44,0.0606,64
56,171,234,646.59,1596.87,1409.03,548.96,2387.62,9055.83,0.0655,63
56,172,234,645.89,1598.36,1409.3,549.71,2387.63,9055.12,0.0708,62
56,173,234,646.34,1595.69,1407.49,549.85,2387.63,9056.89,0.0655,61
56,174,234,645.83,1597.74,1410.24,549.38,2387.54,9057.12,0.0666,60
56,175,234,646.25,1597.08,1409.06,549.52,2387.58,9057.01,0.0679,59
56,176,234,646.89,1596.88,1410.24,549.52,2387.54,9055.71,0.0691,58
56,177,234,646.74,1597.18,1409.71,549.19,2387.59,9057.23,0.0647,57
56,178,234,646.41,1600.57,1410.04,550.17,2387.63,9055.88,0.0661,56
56,179,234,646.54,1595.77,1410.61,548.95,2387.57,9056.96,0.0734,55
56,180,234,647.28,1597.52,1410.35,549.04,2387.53,9056.05,0.06,54
56,181,234,647.15,1598.89,1410.4,549.69,2387.47,9058.09,0.066,53
56,182,234,646.63,1600.68,1411.67,549.0,2387.48,9055.73,0.0702,52
56,183,234,647.6,1600.67,1411.26,548.85,2387.47,9056.25,0.0673,51
56,184,234,647.35,1599.78,1410.31,549.19,2387.42,9055.99,0.0778,50
56,185,234,647.2,1600.44,1411.32,549.0,2387.58,9056.38,0.075,49
56,186,234,647.14,1600.99,1409.91,549.1,2387.51,9058.02,0.0725,48
56,187,234,647.8,1600.78,1411.46,548.87,2387.44,9057.09,0.0728,47
56,188,234,647.12,1599.02,1411.04,548.5,2387.53,9057.59,0.0728,46
56,189,234,647.26,1601.68,1411.9,548.91,2387.52,9056.82,0.0724,45
56,190,234,647.32,1602.15,1411.67,549.66,2387.46,9057.55,0.0713,44
56,191,234,646.63,1598.44,1412.32,549.1,2387.5,9057.75,0.077,43
56,192,234,646.9,1600.53,1411.67,549.14,2387.44,9057.92,0.0738,42
56,193,234,647.87,1601.63,1412.25,548.75,2387.46,9059.36,0.0813,41
56,194,234,647.74,1600.05,1412.05,548.97,2387.51,9057.76,0.0762,40
56,195,234,647.62,1600.13,1410.91,548.69,2387.53,9058.41,0.0824,39
56,196,234,648.19,1600.94,1411.87,548.5,2387.46,9059.39,0.0838,38
56,197,234,648.06,1601.16,1413.66,548.6,2387.46,9057.53,0.0784,37
56,198,234,647.33,1601.41,1412.96,548.14,2387.47,9057.84,0.0803,36
56,199,234,648.55,1602.13,1411.3,548.38,2387.37,9058.68,0.0823,35
56,200,234,648.23,1599.93,1414.29,548.54,2387.48,9059.32,0.085,34
56,201,234,648.17,1601.0,1411.83,547.84,2387.43,9058.6,0.0815,33
56,202,234,648.23,1601.85,1412.53,548.3,2387.43,9059.19,0.0852,32
56,203,234,648.29,1602.22,1411.64,548.27,2387.43,9059.05,0.0866,31
56,204,234,647.93,1603.19,1411.62,548.05,2387.49,9058.59,0.0853,30
56,205,234,648.16,1602.96,1413.27,547.78,2387.43,9058.15,0.0848,29
56,206,234,649.02,1603.09,1413.51,547.61,2387.46,9059.2,0.092,28
56,207,234,647.84,1603.16,1413.82,548.22,2387.36,9058.29,0.0868,27
56,208,234,648.44,1605.17,1414.31,548.02,2387.39,9059.84,0.0902,26
56,209,234,648.35,1603.93,1413.19,548.17,2387.38,9059.35,0.0873,25
56,210,234,648.01,1602.5,1414.17,548.28,2387.41,9059.44,0.0832,24
56,211,234,648.37,1604.1,1415.22,548.24,2387.33,9059.41,0.0833,23
56,212,234,648.18,1602.2,1414.23,547.83,2387.41,9060.38,0.0896,22
56,213,234,648.67,1603.94,1414.27,547.64,2387.35,9060.0,0.0907,21
56,214,234,648.75,1606.7,1413.83,546.97,2387.44,9060.71,0.0986,20
56,215,234,649.63,1607.6,1414.56,547.41,2387.31,9059.41,0.0894,19
56,216,234,648.67,1604.74,1417.5,547.13,2387.39,9059.97,0.0903,18
56,217,234,649.05,1602.98,1416.59,547.37,2387.26,9060.33,0.0952,17
56,218,234,649.28,1606.16,1414.19,547.36,2387.25,9060.28,0.0938,16
56,219,234,649.11,1607.88,1415.28,547.52,2387.37,9059.75,0.0967,15
56,220,234,649.7,1606.25,1416.49,547.07,2387.35,9060.78,0.097,14
56,221,234,649.39,1605.46,1414.86,547.21,2387.27,9060.03,0.0997,13
56,222,234,649.89,1607.79,1415.31,547.44,2387.26,9060.3,0.0971,12
56,223,234,649.85,1605.73,1416.04,546.83,2387.29,9059.69,0.0982,11
56,224,234,650.01,1605.89,1416.08,547.02,2387.3,9059.93,0.0933,10
56,225,234,649.61,1610.57,1417.24,547.35,2387.24,9061.04,0.0988,9
56,226,234,650.92,1607.39,1417.2,546.99,2387.23,9061.79,0.0967,8
56,227,234,650.04,1608.23,1415.83,547.23,2387.32,9061.2,0.1018,7
56,228,234,650.31,1606.6,1418.58,546.76,2387.24,9061.54,0.102,6
56,229,234,649.88,1607.72,1417.87,546.46,2387.28,9062.33,0.1006,5
56,230,234,650.43,1608.67,1417.95,547.28,2387.14,9060.86,0.0986,4
56,231,234,649.81,1608.49,1417.46,546.73,2387.13,9061.31,0.1072,3
56,232,234,650.35,1608.94,1418.21,546.53,2387.18,9061.72,0.1053,2
56,233,234,650.54,1609.52,1417.19,546.65,2387.24,9061.77,0.1018,1
56,234,234,650.93,1607.9,1419.23,546.49,2387.15,9061.74,0.1018,0
57,1,269,642.44,1582.57,1399.9,552.63,2388.1,9050.05,0.0199,268
57,2,269,642.37,1584.53,1400.02,552.68,2388.04,9050.37,0.0273,267
57,3,269,641.81,1583.91,1400.76,553.31,2387.91,9050.24,0.0258,266
57,4,269,642.01,1585.76,1397.79,553.51,2388.12,9050.18,0.0265,265
57,5,269,641.7,1585.89,1399.98,552.93,2387.99,9049.36,0.0289,264
57,6,269,642.65,1584.03,1400.39,553.24,2387.95,9049.63,0.0232,263
57,7,269,642.48,1586.1,1400.63,552.88,2388.02,9050.81,0.0294,262
57,8,269,641.69,1582.52,1398.98,552.84,2388.01,9050.37,0.0248,261
57,9,269,642.15,1585.8,1399.47,552.87,2388.03,9050.29,0.0211,260
57,10,269,642.31,1585.16,1399.08,552.93,2387.99,9049.38,0.0254,259
57,11,269,642.12,1586.5,1398.54,553.03,2387.98,9049.77,0.0312,258
57,12,269,642.42,1586.42,1400.26,553.03,2387.94,9051.21,0.0222,257
57,13,269,642.18,1584.57,1399.71,552.56,2388.01,9048.73,0.0177,256
57,14,269,641.79,1585.56,1398.98,552.4,2388.09,9051.44,0.0271,255
57,15,269,641.86,1585.66,1400.62,553.16,2388.04,9050.42,0.0241,254
57,16,269,642.04,1585.98,1400.41,553.25,2387.96,9050.24,0.0227,253
57,17,269,642.05,1584.24,1399.78,553.26,2388.03,9049.33,0.0238,252
57,18,269,642.35,1587.3,1400.81,552.79,2387.99,9050.27,0.0262,251
57,19,269,642.1,1584.01,1399.66,553.06,2387.98,9050.72,0.0199,250
57,20,269,642.54,1587.6,1400.4,552.75,2388.08,9049.82,0.0229,249
57,21,269,642.16,1586.49,1401.81,552.8,2388.0,9050.12,0.0239,248
57,22,269,642.14,1585.77,1400.36,552.69,2388.0,9049.26,0.0206,247
57,23,269,642.03,1585.65,1400.11,552.88,2388.01,9051.25,0.026,246
57,24,269,642.92,1584.92,1399.99,553.04,2387.87,9050.16,0.0224,245
57,25,269,642.33,1584.44,1399.51,553.01,2387.96,9049.55,0.0253,244
57,26,269,642.61,1584.9,1402.1,553.32,2387.98,9050.32,0.0265,243
57,27,269,642.01,1585.51,1399.22,553.34,2388.0,9050.76,0.024,242
57,28,269,642.84,1584.89,1399.41,552.33,2388.0,9050.61,0.0282,241
57,29,269,642.08,1583.95,1401.59,552.87,2387.89,9049.98,0.0196,240
57,30,269,641.07,1584.6,1399.16,552.76,2387.99,9049.23,0.0273,239
57,31,269,641.66,1584.59,1400.48,553.43,2387.97,9049.71,0.028,238
57,32,269,642.06,1585.23,1400.4,552.73,2388.0,9051.59,0.0253,237
57,33,269,642.91,1583.4,1399.95,552.93,2387.92,9049.91,0.0236,236
57,34,269,641.8,1585.31,1401.65,553.12,2388.03,9050.33,0.0231,235
57,35,269,642.03,1585.3,1399.98,552.84,2388.02,9050.81,0.03,234
57,36,269,642.07,1586.9,1400.12,552.96,2388.01,9050.82,0.0319,233
57,37,269,641.6,1584.99,1400.72,552.59,2387.91,9050.02,0.0231,232
57,38,269,642.35,1584.49,1400.71,553.35,2388.09,9050.38,0.0238,231
57,39,269,642.67,1585.65,1400.5,553.07,2387.94,9049.33,0.0285,230
57,40,269,641.96,1586.07,1400.25,553.23,2388.07,9050.32,0.0288,229
57,41,269,642.13,1586.97,1398.94,553.08,2387.97,9050.63,0.026,228
57,42,269,642.31,1584.98,1397.75,553.26,2387.89,9049.47,0.0278,227
57,43,269,642.34,1586.62,1400.73,553.25,2388.03,9049.07,0.0269,226
57,44,269,641.93,1587.58,1399.77,553.12,2387.91,9050.11,0.0268,225
57,45,269,641.54,1585.09,1400.78,553.18,2388.03,9050.33,0.0279,224
57,46,269,641.73,1583.45,1400.37,552.47,2387.87,9050.04,0.0257,223
57,47,269,641.86,1585.96,1400.86,552.99,2387.97,9049.96,0.023,222
57,48,269,642.15,1586.42,1400.28,552.89,2387.99,9050.18,0.0248,221
57,49,269,642.19,1585.89,1400.92,553.48,2387.99,9050.59,0.0248,220
